"EisaiOroshiSoshiki_CD","TekiyoKaishi_DT","TekiyoShuryo_DT","KeishoMotoRecord_KEY","KeishoSakiRecord_KEY","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","OroshiSoshikiCode_ECONV","EisaiShishoka_ID","Data_Status"
"6827","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","51XX","0","0"
"6828","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","51XXX","0","0"
"6829","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg46273","07/03/2025 10:13:00","PVU_XP_1302","51XXXX","4140","0"
"6830","04/16/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/22/2017 13:57:25","PVU-1010","itg45886","07/02/2025 15:36:52","PVU_XP_1102","","0","0"
"6831","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","52XX","0","0"
"6832","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","52XXX","0","0"
"6833","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg46273","07/03/2025 10:13:00","PVU_XP_1302","52XXXX","4504","0"
"6834","11/04/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","11/04/2015 10:49:08","PVU-1010","itg37109","11/04/2015 10:49:08","PVU-1010","53","0","0"
"6835","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","53XX","0","0"
"6836","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","53XXX","0","0"
"6837","10/01/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg09704","09/25/2014 10:00:17","PVU-1030","itg46273","07/03/2025 10:13:00","PVU_XP_1302","53XXXX","3998","0"
"6838","04/16/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","01/05/2018 10:32:13","PVU-1010","itg45886","07/02/2025 15:36:52","PVU_XP_1102","","0","0"
"6839","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","54XX","0","0"
"6840","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","54XXX","0","0"
"6841","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg46273","07/03/2025 10:13:00","PVU_XP_1302","54XXXX","4819","0"
"6842","04/16/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","01/05/2018 10:32:13","PVU-1010","itg45886","07/02/2025 15:36:52","PVU_XP_1102","","0","0"
"6843","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","55XX","0","0"
"6844","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","55XXX","0","0"
"6845","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg46273","07/03/2025 10:13:00","PVU_XP_1302","55XXXX","4140","0"
"6846","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","Y","0","0"
"6847","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","Y2","0","0"
"6848","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","Y260","0","0"
"6849","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","Y2602","0","0"
"6850","01/08/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg46273","07/03/2025 10:13:00","PVU_XP_1302","Y26022","3998","0"
"6851","01/08/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg46273","07/03/2025 10:13:00","PVU_XP_1302","Y26023","3998","0"
"6852","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","Y2604","0","0"
"6853","06/21/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg46273","07/03/2025 10:13:00","PVU_XP_1302","Y26042","4070","0"
"6854","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","Y270","0","0"
"6855","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","Y2701","0","0"
"6856","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg46273","07/03/2025 10:13:00","PVU_XP_1302","Y27013","4183","0"
"6857","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","Y2703","0","0"
"6858","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg46273","07/03/2025 10:13:00","PVU_XP_1302","Y27032","4212","0"
"6859","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg46273","07/03/2025 10:13:00","PVU_XP_1302","Y27033","4230","0"
"6860","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","Y2706","0","0"
"6861","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg46273","07/03/2025 10:13:00","PVU_XP_1302","Y27062","4335","0"
"6862","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","Y2709","0","0"
"6863","01/08/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg46273","07/03/2025 10:13:00","PVU_XP_1302","Y27092","4140","0"
"6864","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","Y280","0","0"
"6865","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","Y2801","0","0"
"6866","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg46273","07/03/2025 10:13:00","PVU_XP_1302","Y28013","4510","0"
"6867","04/01/2020 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg46273","07/03/2025 10:13:00","PVU_XP_1302","Y28014","4504","0"
"6868","01/08/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg46273","07/03/2025 10:13:00","PVU_XP_1302","Y28015","4504","0"
"6869","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","Y2803","0","0"
"6870","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg46273","07/03/2025 10:13:00","PVU_XP_1302","Y28033","4615","0"
"6871","01/08/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg46273","07/03/2025 10:13:00","PVU_XP_1302","Y28034","4504","0"
"7299","01/22/2019 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40435","01/22/2019 11:03:50","H181223","01008","0","9"
"7300","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","01009","4764","9"
"7301","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","01011","4764","9"
"7302","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","01012","4764","9"
"7303","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","01013","4764","9"
"7304","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","02025","4764","9"
"7305","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","03031","4764","9"
"7306","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","04040","4764","9"
"7307","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","04047","4764","9"
"7308","01/22/2019 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40435","01/22/2019 11:03:50","H181223","551","0","9"
"7309","01/22/2019 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40435","01/22/2019 11:03:50","H181223","552","0","9"
"7310","01/22/2019 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40435","01/22/2019 11:03:50","H181223","553","0","9"
"7311","01/22/2019 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40435","01/22/2019 11:03:50","H181223","554","0","9"
"7312","01/22/2019 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40435","01/22/2019 11:03:50","H181223","555","0","9"
"7313","01/22/2019 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40435","01/22/2019 11:03:50","H181223","556","0","9"
"7396","12/26/2018 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40916","12/25/2018 15:05:56","H181223","010","0","9"
"7397","12/26/2018 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40916","12/25/2018 15:05:56","H181223","012","0","9"
"7398","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","013","5189","9"
"7399","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","015","5189","9"
"7400","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","016","5189","9"
"7401","01/22/2019 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40435","01/22/2019 11:03:50","H181223","020","0","0"
"7402","12/26/2018 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40916","12/25/2018 15:05:56","H181223","030","0","9"
"7403","12/26/2018 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40916","12/25/2018 15:05:56","H181223","060","0","9"
"7404","12/26/2018 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40916","12/25/2018 15:05:56","H181223","070","0","9"
"7405","12/26/2018 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40916","12/25/2018 15:05:56","H181223","080","0","9"
"7406","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","085","5245","9"
"7407","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","086","5245","9"
"7408","12/26/2018 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40916","12/25/2018 15:05:56","H181223","100","0","9"
"7409","01/22/2019 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40435","01/22/2019 11:03:50","H181223","110","0","0"
"7412","12/26/2018 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40916","12/25/2018 15:05:56","H181223","150","0","9"
"7413","12/26/2018 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40916","12/25/2018 15:05:56","H181223","170","0","9"
"7414","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","180","4922","9"
"7415","12/26/2018 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40916","12/25/2018 15:05:56","H181223","190","0","9"
"7416","12/26/2018 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40916","12/25/2018 15:05:56","H181223","210","0","9"
"7417","12/26/2018 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40916","12/25/2018 15:05:56","H181223","220","0","9"
"7418","01/22/2019 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40435","01/22/2019 11:03:50","H181223","230","0","0"
"7419","12/26/2018 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40916","12/25/2018 15:05:56","H181223","240","0","9"
"7420","12/26/2018 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40916","12/25/2018 15:05:56","H181223","250","0","9"
"7421","12/26/2018 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40916","12/25/2018 15:05:56","H181223","260","0","9"
"7422","12/26/2018 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40916","12/25/2018 15:05:56","H181223","270","0","9"
"7423","12/26/2018 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40916","12/25/2018 15:05:56","H181223","280","0","9"
"7424","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","290","5635","9"
"7425","12/26/2018 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40916","12/25/2018 15:05:56","H181223","300","0","9"
"7426","12/26/2018 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg40916","12/25/2018 15:05:56","H181223","360","0","9"
"7427","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","370","5187","9"
"7428","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","380","5187","9"
"7429","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","390","5187","9"
"7430","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","500","5187","9"
"7431","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","600","5187","9"
"7432","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","610","5187","9"
"7433","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","690","5187","9"
"7434","04/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg45886","04/02/2026 09:34:29","PVU_XP_1102","","0","0"
"7435","04/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg45886","04/02/2026 09:34:29","PVU_XP_1102","","0","0"
"7436","04/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg45886","04/02/2026 09:34:29","PVU_XP_1102","","0","0"
"7437","04/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg45886","04/02/2026 09:34:29","PVU_XP_1102","","0","0"
"7438","04/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg45886","04/02/2026 09:34:29","PVU_XP_1102","","0","0"
"7439","04/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg45886","04/02/2026 09:34:29","PVU_XP_1102","","0","0"
"7440","10/30/2017 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg45886","04/02/2026 09:34:29","PVU_XP_1102","11111011001","5404","0"
"7441","10/30/2017 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg45886","04/02/2026 09:34:29","PVU_XP_1102","11111011002","5405","0"
"7442","10/04/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg36186","10/03/2025 10:22:39","PVU_XP_1302","11111011003","5402","0"
"7443","04/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg45886","04/02/2026 09:34:29","PVU_XP_1102","","0","0"
"7444","04/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg45886","04/02/2026 09:34:29","PVU_XP_1102","","0","0"
"7445","04/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg45886","04/02/2026 09:34:29","PVU_XP_1102","","0","0"
"7446","04/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg45886","04/02/2026 09:34:29","PVU_XP_1102","","0","0"
"7447","10/30/2017 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg45886","04/02/2026 09:34:29","PVU_XP_1102","11121011004","5394","0"
"7448","10/30/2017 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg45886","04/02/2026 09:34:29","PVU_XP_1102","11121011005","5395","0"
"7449","10/04/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg36186","10/03/2025 10:22:39","PVU_XP_1302","11121011006","5402","0"
"7450","01/08/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/25/2015 14:10:30","PVU-1010","itg36186","10/03/2025 10:22:39","PVU_XP_1302","11121011007","5260","0"
"7451","04/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg36186","04/21/2020 13:29:32","PVU_XP_1102","","0","0"
"7452","04/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg36186","04/21/2020 13:29:32","PVU_XP_1102","","0","0"
"7453","10/30/2017 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg39895","10/30/2017 13:14:11","PVU-1010","1113101","0","0"
"7454","10/30/2017 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg39895","10/30/2017 13:14:11","PVU-1010","111310124","0","0"
"7455","10/30/2017 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg36186","10/03/2025 10:22:39","PVU_XP_1302","11131012401","5402","0"
"7456","04/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg45886","04/02/2026 09:34:29","PVU_XP_1102","","0","0"
"7457","04/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg45886","04/02/2026 09:34:29","PVU_XP_1102","","0","0"
"7458","04/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg45886","04/02/2026 09:34:29","PVU_XP_1102","","0","0"
"7459","04/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg45886","04/02/2026 09:34:29","PVU_XP_1102","","0","0"
"7460","10/30/2017 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/30/2017 13:14:11","PVU-1010","itg45886","04/02/2026 09:34:29","PVU_XP_1102","11141066101","5402","0"
