"DairitenTK_CD","Corp_ID","TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","RyutsuSoshiki_CD","RyutsuBuin_CD","SalsTokei_KBN","Hosho_FLG","DairitenTokeiShitei_FLG"
"43004","ECL","04/01/2013 00:00:00","04/30/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","55","02797","1","1","1"
"43004","ECL","05/01/2013 00:00:00","03/31/2014 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","55","05100","1","1","1"
"43004","ECL","04/01/2014 00:00:00","09/30/2017 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","06770","1","1","1"
"43004","ECL","10/01/2017 00:00:00","04/23/2018 00:00:00","0","ecl05206","03/29/2018 18:50:00","803001","ecl05206","03/29/2018 18:50:00","803001","55","06720","1","1","1"
"43006","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","56","02797","1","1","3"
"43006","ECL","04/01/2013 00:00:00","04/30/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","55","02797","1","1","3"
"43006","ECL","05/01/2013 00:00:00","03/31/2014 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","55","05100","1","1","3"
"43006","ECL","04/01/2014 00:00:00","09/30/2017 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","06770","1","1","3"
"43006","ECL","10/01/2017 00:00:00","04/23/2018 00:00:00","0","ecl05206","03/29/2018 18:50:00","803001","ecl05206","03/29/2018 18:50:00","803001","55","06720","1","1","3"
"43007","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl03580","03/29/2018 18:50:00","803001","ecl03580","03/29/2018 18:50:00","803001","56","02797","","0","3"
"43007","ECL","04/01/2013 00:00:00","04/30/2013 00:00:00","0","ecl03580","03/29/2018 18:50:00","803001","ecl03580","03/29/2018 18:50:00","803001","55","02797","","0","3"
"43007","ECL","05/01/2013 00:00:00","03/31/2014 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","55","05100","","0","3"
"43007","ECL","04/01/2014 00:00:00","10/08/2020 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","06770","","0","3"
"43011","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","56","02797","3","1","3"
"43011","ECL","04/01/2013 00:00:00","04/30/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","55","02797","3","1","3"
"43011","ECL","05/01/2013 00:00:00","03/31/2014 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","55","05100","3","1","3"
"43011","ECL","04/01/2014 00:00:00","04/23/2018 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","06770","3","1","3"
"43014","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","56","05296","2","0","2"
"43014","ECL","04/01/2013 00:00:00","05/31/2014 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","55","05296","2","0","2"
"43014","ECL","06/01/2014 00:00:00","04/14/2020 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","55","04737","2","0","2"
"43022","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","56","05296","3","1","3"
"43022","ECL","04/01/2013 00:00:00","10/09/2019 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","55","05296","3","1","3"
"43023","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl07708","03/29/2018 18:50:00","803001","ecl07708","03/29/2018 18:50:00","803001","56","02797","1","1","1"
"43023","ECL","04/01/2013 00:00:00","04/30/2013 00:00:00","0","ecl07708","03/29/2018 18:50:00","803001","ecl07708","03/29/2018 18:50:00","803001","55","02797","1","1","1"
"43023","ECL","05/01/2013 00:00:00","03/31/2014 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","55","05100","1","1","1"
"43023","ECL","04/01/2014 00:00:00","09/30/2017 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","06770","1","1","1"
"43023","ECL","10/01/2017 00:00:00","04/23/2018 00:00:00","0","ecl05206","03/29/2018 18:50:00","803001","ecl05206","03/29/2018 18:50:00","803001","55","09363","1","1","1"
"43024","ECL","05/01/2017 00:00:00","04/14/2020 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","06770","1","0","1"
"43099","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","56","","","0","3"
"43099","ECL","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","55","","","0","3"
"43888","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","56","","","0",""
"43888","ECL","04/01/2013 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","55","","","0",""
"43889","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","56","","","0",""
"43889","ECL","04/01/2013 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","55","","","0",""
"44001","ECL","01/01/2000 00:00:00","07/31/2012 00:00:00","0","ecl07708","03/29/2018 18:50:00","803001","ecl07708","03/29/2018 18:50:00","803001","56","07996","1","1","3"
"44001","ECL","08/01/2012 00:00:00","03/31/2013 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","56","07830","1","1","3"
"44001","ECL","04/01/2013 00:00:00","04/30/2013 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","07830","1","1","3"
"44001","ECL","05/01/2013 00:00:00","08/31/2015 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","55","08528","1","1","3"
"44001","ECL","09/01/2015 00:00:00","10/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","02797","1","1","3"
"44001","ECL","11/01/2016 00:00:00","09/30/2017 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","08528","1","1","3"
"44001","ECL","10/01/2017 00:00:00","10/01/2018 00:00:00","0","ecl05206","03/29/2018 18:50:00","803001","ecl05206","03/29/2018 18:50:00","803001","55","06770","1","1","3"
"44002","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","56","04140","1","1","1"
"44002","ECL","04/01/2013 00:00:00","04/30/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","55","04140","1","1","1"
"44002","ECL","05/01/2013 00:00:00","10/31/2016 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","55","02797","1","1","1"
"44002","ECL","11/01/2016 00:00:00","10/01/2018 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","06770","1","1","1"
"44003","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","56","04140","1","1","1"
"44003","ECL","04/01/2013 00:00:00","04/30/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","55","04140","1","1","1"
"44003","ECL","05/01/2013 00:00:00","10/31/2016 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","55","02797","1","1","1"
"44003","ECL","11/01/2016 00:00:00","10/01/2018 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","06770","1","1","1"
"44013","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","56","05296","2","0","2"
"44013","ECL","04/01/2013 00:00:00","05/31/2014 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","55","05296","2","0","2"
"44013","ECL","06/01/2014 00:00:00","04/14/2020 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","55","04737","2","0","2"
"44014","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl03580","03/29/2018 18:50:00","803001","ecl03580","03/29/2018 18:50:00","803001","56","04140","3","1","3"
"44014","ECL","04/01/2013 00:00:00","04/30/2013 00:00:00","0","ecl03580","03/29/2018 18:50:00","803001","ecl03580","03/29/2018 18:50:00","803001","55","04140","3","1","3"
"44014","ECL","05/01/2013 00:00:00","10/31/2016 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","55","02797","3","1","3"
"44014","ECL","11/01/2016 00:00:00","10/01/2018 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","06770","3","1","3"
"44018","ECL","05/01/2017 00:00:00","04/14/2020 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","06770","1","0","1"
"44888","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","56","","","0",""
"44888","ECL","04/01/2013 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","55","","","0",""
"44889","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","56","","","0",""
"44889","ECL","04/01/2013 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","55","","","0",""
"45001","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","56","05850","1","1","3"
"45001","ECL","04/01/2013 00:00:00","04/30/2013 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","05850","1","1","3"
"45001","ECL","05/01/2013 00:00:00","04/30/2015 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","55","06374","1","1","3"
"45001","ECL","05/01/2015 00:00:00","09/30/2017 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","09944","1","1","3"
"45001","ECL","10/01/2017 00:00:00","04/14/2019 00:00:00","0","ecl05206","03/29/2018 18:50:00","803001","ecl05206","03/29/2018 18:50:00","803001","55","07837","1","1","3"
"45002","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","56","05850","1","1","1"
"45002","ECL","04/01/2013 00:00:00","04/30/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","55","05850","1","1","1"
"45002","ECL","05/01/2013 00:00:00","04/30/2015 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","55","06374","1","1","1"
"45002","ECL","05/01/2015 00:00:00","09/30/2017 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","09944","1","1","1"
"45002","ECL","10/01/2017 00:00:00","04/14/2019 00:00:00","0","ecl05206","03/29/2018 18:50:00","803001","ecl05206","03/29/2018 18:50:00","803001","55","07837","1","1","1"
"45008","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl03580","03/29/2018 18:50:00","803001","ecl03580","03/29/2018 18:50:00","803001","56","05296","2","0","2"
"45008","ECL","04/01/2013 00:00:00","05/31/2014 00:00:00","0","ecl03580","03/29/2018 18:50:00","803001","ecl03580","03/29/2018 18:50:00","803001","55","05296","2","0","2"
"45008","ECL","06/01/2014 00:00:00","04/14/2020 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","55","04737","2","0","2"
"45009","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl03580","03/29/2018 18:50:00","803001","ecl03580","03/29/2018 18:50:00","803001","56","05850","3","1","3"
"45009","ECL","04/01/2013 00:00:00","04/30/2013 00:00:00","0","ecl03580","03/29/2018 18:50:00","803001","ecl03580","03/29/2018 18:50:00","803001","55","05850","3","1","3"
"45009","ECL","05/01/2013 00:00:00","04/30/2015 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","55","06374","3","1","3"
"45009","ECL","05/01/2015 00:00:00","09/30/2017 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","09944","3","1","3"
"45009","ECL","10/01/2017 00:00:00","04/14/2020 00:00:00","0","ecl05206","03/29/2018 18:50:00","803001","ecl05206","03/29/2018 18:50:00","803001","55","07837","3","1","3"
"45012","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl07708","03/29/2018 18:50:00","803001","ecl07708","03/29/2018 18:50:00","803001","56","05850","1","1","1"
"45012","ECL","04/01/2013 00:00:00","04/30/2013 00:00:00","0","ecl07708","03/29/2018 18:50:00","803001","ecl07708","03/29/2018 18:50:00","803001","55","05850","1","1","1"
"45012","ECL","05/01/2013 00:00:00","04/30/2015 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","55","06374","1","1","1"
"45012","ECL","05/01/2015 00:00:00","09/30/2017 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","09944","1","1","1"
"45012","ECL","10/01/2017 00:00:00","04/14/2019 00:00:00","0","ecl05206","03/29/2018 18:50:00","803001","ecl05206","03/29/2018 18:50:00","803001","55","07837","1","1","1"
"45017","ECL","06/01/2017 00:00:00","04/14/2019 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","07837","","0",""
"45888","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","56","","","0",""
"45888","ECL","04/01/2013 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","55","","","0",""
"46001","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl03580","03/29/2018 18:50:00","803001","ecl03580","03/29/2018 18:50:00","803001","56","05850","3","1","3"
"46001","ECL","04/01/2013 00:00:00","04/30/2013 00:00:00","0","ecl03580","03/29/2018 18:50:00","803001","ecl03580","03/29/2018 18:50:00","803001","55","05850","3","1","3"
"46001","ECL","05/01/2013 00:00:00","04/30/2015 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","55","06374","3","1","3"
"46001","ECL","05/01/2015 00:00:00","09/30/2017 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","09944","3","1","3"
"46001","ECL","10/01/2017 00:00:00","04/14/2020 00:00:00","0","ecl05206","03/29/2018 18:50:00","803001","ecl05206","03/29/2018 18:50:00","803001","55","07837","3","1","3"
"46002","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","56","05850","1","1","1"
"46002","ECL","04/01/2013 00:00:00","04/30/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","55","05850","1","1","1"
"46002","ECL","05/01/2013 00:00:00","04/30/2015 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","55","06374","1","1","1"
"46002","ECL","05/01/2015 00:00:00","09/30/2017 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","09944","1","1","1"
"46002","ECL","10/01/2017 00:00:00","04/14/2020 00:00:00","0","ecl05206","03/29/2018 18:50:00","803001","ecl05206","03/29/2018 18:50:00","803001","55","07837","1","1","1"
"46005","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","56","05850","1","1","1"
"46005","ECL","04/01/2013 00:00:00","04/30/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","55","05850","1","1","1"
"46005","ECL","05/01/2013 00:00:00","04/30/2015 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","55","06374","1","1","1"
"46005","ECL","05/01/2015 00:00:00","09/30/2017 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","09944","1","1","1"
"46005","ECL","10/01/2017 00:00:00","04/14/2020 00:00:00","0","ecl05206","03/29/2018 18:50:00","803001","ecl05206","03/29/2018 18:50:00","803001","55","07837","1","1","1"
"46007","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","56","05850","1","1","3"
"46007","ECL","04/01/2013 00:00:00","04/30/2013 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","05850","1","1","3"
"46007","ECL","05/01/2013 00:00:00","04/30/2015 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","55","06374","1","1","3"
"46007","ECL","05/01/2015 00:00:00","09/30/2017 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","09944","1","1","3"
"46007","ECL","10/01/2017 00:00:00","04/14/2020 00:00:00","0","ecl05206","03/29/2018 18:50:00","803001","ecl05206","03/29/2018 18:50:00","803001","55","07837","1","1","3"
"46015","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl03580","03/29/2018 18:50:00","803001","ecl03580","03/29/2018 18:50:00","803001","56","05296","2","0","2"
"46015","ECL","04/01/2013 00:00:00","05/31/2014 00:00:00","0","ecl03580","03/29/2018 18:50:00","803001","ecl03580","03/29/2018 18:50:00","803001","55","05296","2","0","2"
"46015","ECL","06/01/2014 00:00:00","04/14/2020 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","55","04737","2","0","2"
"46026","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl03580","03/29/2018 18:50:00","803001","ecl03580","03/29/2018 18:50:00","803001","56","05296","3","1","3"
"46026","ECL","04/01/2013 00:00:00","10/09/2019 00:00:00","0","ecl03580","03/29/2018 18:50:00","803001","ecl03580","03/29/2018 18:50:00","803001","55","05296","3","1","3"
"46027","ECL","05/01/2017 00:00:00","04/14/2020 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","55","07837","1","0","1"
